Store,State,Date,Sales,MSA,DistributionCenter
Store-Washington NC,NC,7/2/2020,3645.60,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/6/2020,1067.40,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/7/2020,7416.23,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/8/2020,1355.02,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/9/2020,3338.85,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/10/2020,1062.54,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/13/2020,2986.55,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/14/2020,3066.16,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/15/2020,1597.49,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/16/2020,1389.98,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/17/2020,1832.82,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/20/2020,2780.58,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/21/2020,4327.18,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/22/2020,4109.75,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/23/2020,3339.14,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/24/2020,447.51,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/27/2020,5440.87,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/28/2020,2073.08,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/29/2020,393.73,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/30/2020,4920.14,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/31/2020,414.34,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/3/2020,2139.21,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/4/2020,4343.86,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/5/2020,908.45,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/6/2020,1425.97,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/7/2020,898.11,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/10/2020,3133.50,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/11/2020,5976.38,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/12/2020,1903.55,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/13/2020,1917.62,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/14/2020,472.85,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/17/2020,1223.35,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/18/2020,5441.95,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/19/2020,2584.91,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/20/2020,4068.31,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/21/2020,960.04,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/24/2020,4695.10,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/25/2020,3617.77,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/26/2020,5679.31,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/27/2020,2789.73,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/28/2020,1765.91,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/31/2020,3132.54,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/1/2020,5450.66,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/2/2020,2478.15,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/3/2020,2462.82,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/4/2020,1891.29,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/8/2020,5127.60,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/9/2020,5277.96,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/10/2020,1660.29,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/11/2020,1849.90,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/14/2020,3249.70,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/15/2020,4410.59,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/16/2020,1792.83,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/17/2020,3747.38,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/18/2020,3540.26,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/21/2020,6538.63,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/22/2020,3420.76,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/23/2020,4033.06,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/24/2020,6762.30,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/25/2020,1043.03,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/28/2020,5062.19,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/29/2020,3958.97,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/30/2020,1324.31,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/1/2020,3454.31,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/2/2020,6390.13,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/5/2020,6293.32,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/6/2020,4443.76,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/7/2020,189.85,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/8/2020,2908.97,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/9/2020,1519.69,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/12/2020,4908.71,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/13/2020,5008.09,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/14/2020,2271.50,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/15/2020,3733.49,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/16/2020,2009.87,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/19/2020,4484.26,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/20/2020,3073.89,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/21/2020,876.64,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/22/2020,2601.98,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/23/2020,1103.33,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/26/2020,3812.13,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/27/2020,7862.18,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/28/2020,2385.48,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/29/2020,1419.94,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,10/30/2020,438.22,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/2/2020,4718.21,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/3/2020,7819.20,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/4/2020,1218.85,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/5/2020,2512.67,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/6/2020,2358.84,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/9/2020,4711.28,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/10/2020,11420.81,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/11/2020,1125.57,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/12/2020,1755.53,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/13/2020,1966.96,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/16/2020,2543.05,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/17/2020,7247.94,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/18/2020,1445.75,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/19/2020,5623.92,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/20/2020,2303.98,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/23/2020,949.10,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/24/2020,4609.82,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/25/2020,2345.48,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,11/30/2020,3984.85,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/1/2020,2873.72,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/2/2020,5876.38,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/3/2020,1939.41,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/4/2020,1130.13,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/7/2020,6832.38,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/8/2020,4766.19,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/9/2020,1002.97,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/10/2020,4322.15,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/11/2020,3451.13,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/14/2020,3200.69,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/15/2020,7432.52,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/16/2020,1844.74,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/17/2020,6433.72,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/18/2020,4113.69,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/21/2020,2298.22,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/22/2020,3596.70,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/23/2020,1813.37,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/28/2020,737.65,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/29/2020,12136.68,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/30/2020,866.57,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,12/31/2020,1139.81,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/4/2021,1667.64,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/5/2021,5298.48,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/6/2021,1802.05,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/7/2021,4024.46,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/8/2021,3025.32,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/11/2021,1425.12,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/12/2021,3040.23,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/13/2021,3767.94,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/14/2021,4074.14,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/15/2021,2695.33,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/18/2021,2107.47,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/19/2021,8746.63,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/20/2021,2301.95,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/21/2021,3393.40,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/22/2021,4882.11,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/25/2021,2309.28,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/26/2021,9671.91,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/27/2021,6937.66,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/28/2021,2660.25,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,1/29/2021,586.58,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/1/2021,2492.19,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/2/2021,5727.65,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/3/2021,5062.93,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/4/2021,2627.67,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/5/2021,4876.06,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/8/2021,1268.59,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/9/2021,10774.16,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/10/2021,1590.60,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/11/2021,4312.37,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/12/2021,2312.70,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/15/2021,471.17,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/16/2021,5563.81,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/17/2021,491.26,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/18/2021,7020.18,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/19/2021,2781.22,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/22/2021,1719.18,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/23/2021,23767.97,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/24/2021,2674.40,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/25/2021,1244.85,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,2/26/2021,177.87,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/1/2021,1718.00,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/2/2021,9290.19,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/3/2021,2151.15,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/4/2021,2678.36,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/5/2021,5833.15,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/8/2021,961.54,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/9/2021,12872.47,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/10/2021,2182.03,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/11/2021,-6442.08,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/12/2021,327.44,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/15/2021,3289.42,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/16/2021,12721.01,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/17/2021,1543.65,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/18/2021,1925.19,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/19/2021,586.78,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/22/2021,1431.13,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/23/2021,6917.19,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/24/2021,342.71,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/25/2021,1803.56,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/26/2021,2717.06,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/29/2021,21476.03,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/30/2021,2727.37,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,3/31/2021,2744.16,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/1/2021,3355.52,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/2/2021,850.41,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/5/2021,-137.25,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/6/2021,4777.62,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/7/2021,1296.28,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/8/2021,2807.24,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/9/2021,1947.83,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/12/2021,5632.88,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/13/2021,4574.98,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/14/2021,1505.03,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/15/2021,1421.25,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/16/2021,2546.56,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/19/2021,2017.43,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/20/2021,3462.61,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/21/2021,1957.97,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/22/2021,3485.25,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/23/2021,870.64,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/26/2021,4578.47,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/27/2021,6202.59,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/28/2021,2009.22,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/29/2021,3218.54,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,4/30/2021,7838.75,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/3/2021,738.67,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/4/2021,6113.13,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/5/2021,2434.63,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/6/2021,2817.05,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/7/2021,1968.60,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/10/2021,3769.07,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/11/2021,4092.24,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/12/2021,1035.95,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/13/2021,3801.74,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/14/2021,906.33,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/17/2021,1472.96,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/18/2021,3260.78,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/19/2021,1988.12,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/20/2021,6923.00,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/21/2021,1298.64,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/24/2021,1619.50,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/25/2021,5775.87,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/26/2021,525.72,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/27/2021,2438.64,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,5/28/2021,1272.07,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/1/2021,7076.82,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/2/2021,371.62,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/3/2021,1431.42,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/4/2021,1959.10,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/7/2021,7005.63,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/8/2021,7226.71,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/9/2021,760.72,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/10/2021,4398.52,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/11/2021,988.59,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/14/2021,1952.96,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/15/2021,4313.22,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/16/2021,1636.67,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/17/2021,2544.87,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/18/2021,1963.64,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/21/2021,11837.19,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/22/2021,4415.53,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/23/2021,2825.76,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/24/2021,3827.89,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/25/2021,1699.07,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/28/2021,1458.51,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/29/2021,6376.01,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,6/30/2021,1343.73,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/1/2021,3869.44,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/2/2021,571.08,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/6/2021,5391.34,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/7/2021,1745.18,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/8/2021,3210.66,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/9/2021,4558.88,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/12/2021,1541.47,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/13/2021,5470.08,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/14/2021,1141.07,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/15/2021,4340.82,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/16/2021,2803.36,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/19/2021,2057.09,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/20/2021,3988.53,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/21/2021,1279.71,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/22/2021,4421.98,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/23/2021,630.46,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/26/2021,4913.03,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/27/2021,2762.50,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/28/2021,731.48,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/29/2021,5130.68,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,7/30/2021,6068.33,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/2/2021,2386.36,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/3/2021,5460.06,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/4/2021,5071.63,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/5/2021,3336.68,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/6/2021,614.47,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/9/2021,4997.75,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/10/2021,2677.27,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/11/2021,452.23,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/12/2021,9613.90,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/13/2021,1065.29,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/16/2021,961.47,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/17/2021,3543.34,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/18/2021,1288.27,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/19/2021,3799.10,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/20/2021,7243.04,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/23/2021,4190.76,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/24/2021,2374.19,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/25/2021,2205.10,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/26/2021,6054.72,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/27/2021,2318.88,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/30/2021,2419.79,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,8/31/2021,3616.21,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/1/2021,678.06,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/2/2021,2566.25,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/3/2021,200.52,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/7/2021,5764.25,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/8/2021,7797.45,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/9/2021,5250.71,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/10/2021,1939.67,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/13/2021,4036.75,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/14/2021,3680.57,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/15/2021,3255.71,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/16/2021,2802.03,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/17/2021,2600.31,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/20/2021,4791.34,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/21/2021,4266.99,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/22/2021,2784.06,"Greenville, NC Metro Area",DC-2
Store-Washington NC,NC,9/23/2021,2487.93,"Greenville, NC Metro Area",DC-2
